,data,label
489,2 620 babi die effect covid 19 vaccin,0
490,luhut say take 1 2 week omicron effect covid 19 vaccin sindonew notberitabiasa,0
491,new variant covid 19 detect south africa later found number countri,1
492,ajw,0
493,coordin minist maritim affair invest menko marv luhut binsar pandjaitan said time,0
494,inna lillahi wa inna illaihi rojiun turn covid guerrilla come don t vaccin j,0
495,bpom given permiss emerg use covovax vaccin vaccin produc india check effect t,0
496,confirm enter indonesia minist luhut said effect omicron variant covid 19 vaccin,0
497,8 lia05095930 vtj,0
498,luhut said govern know effect new variant covid 19 type b 1 1 529 omicron vaccin,1
499,siti fadilah supari state doubt covid gone effect vaccin covid disappear,0
500,want anytim news updat novemb case aefi indonesia ring,0
501,govern fulli understood effect covid 19 variant 19 b 1 1 529 omicron vaccin antibodi,0
502,fitri tropica reveal second pregnanc receiv covid 19 vaccin vaccin effect,0
503,doc person sjs receiv covid 19 vaccin acquaint strong refus afraid,-1
504,fitri tropica reveal second pregnanc receiv covid 19 vaccin vak effect,0
505,effect covid 19 vaccin peopl experi fever muscl ach weak number,-1
506,sure dose corona covid 19 vaccin high caus effect don t know,1
507,2l2,0
508,baskoro thought long term effect kdpn coward mental plus media s said peopl leav,-1
509,8 lia05095930 vtj 2l2,0
510,sp n9udiarto,0
511,covid 19 vaccin safe pioneer hesit particip covid 19 vaccin pioneer afraid,-1
512,koko28 say covid vaccin trial stage vaccin use emerg condit eff,0
513,fact check hospit australia patient affect covid 19 vaccin effect narrat circul social media,1
514,true covid 19 vaccin harm short term long term effect se,1
515,s differ differ serious insan second asymptomat,-1
516,talk stoppaksavaksin m person voluntarili want 3rd moderna vaccin booster mayb,0
517,point don t ask peopl vaccin s,0
518,ra1109 mosok siy come dp look young reduc effect br assum,1
519,m vaccin thank god m healthi friend got covid came visit thank god healthi,0
520,mean compass vaccin wear mask obey procedur ma vaccin mandatori,-1
521,bad opinion 2 tri diversif die true direct effect vaccin compar,-1
522,m sure ve s clear ve symptom covid 2nd vaccin s assumpt,1
523,covid vaccin limit effect user transmit virus expos,0
524,effect td vaccin right covid dose 2,1
525,vaccin immun system stimul work strong effect covid 19 attack safer t,1
526,vaccin approv unit state children age 5 15 year end octob,0
527,covid vaccin phase 3 clinic trial peopl vaccin paid problem,0
528,jammer public vaccin start bro blood clot symptom,0
529,feel sorri don t know effect covid vaccin myocard blood clot develop,0
530,hope vaccin expos recov quick don t caus long covid effect,1
531,bewar hoax stroke attack children effect covid 19 vaccin,0
532,kipi data cdc data kemenk usa fda bpom usa s,0
533,negat effect vaccin expos omicron omicron danger sa,0
534,manipul inform say blood clot effect get covid omricon vaccin key word,0
535,covid 19 vaccin inject teen 15 year old effect,1
536,koko28 trueblu yaqin harm benefit,0
537,koko28 trueblu death skyrocket vaccin previous didn t,-1
538,sp allah swt photo obtain happi,0
539,ve sentenc covid s normal 100 heal die congenit diseas,1
540,parent consid lot safeti children effect covid vaccin,0
541,jakarta indonesian technic advisori group immun itagi ask parent explain,0
542,koclak huh stori,0
543,scientist know answer effect 10 year covid vaccin s vaccin distributor s definit profit s 10 year,0
544,effect sabai vaccin affect like s immun system pain stomach didn t long covid surviv,-1
545,thing u rememb year jan feb broken heart mar apr covid surviv covid june long covid ju,-1
546,net husband test posit vaccin symptom sever requir hospit 11 day time,0
547,sheba sheba medic center examin effect fourth covid 19 dose vaccin antibodi level prevent,-1
548,dr mei neni immun task forc indonesian pediatrician associ idai said effect covid 19 vaccin children,0
549,sridiana 3va actual understand medic father vaccin check nerv doctor,0
550,anomali languag game line vaccin risk consid fate,-1
551,effect vaccin make peopl hungri gain weight s better infect covid 19 right sport,1
552,harvest vaccin pcr sale audit yesterday covid 19,0
553,research conduct john hopkin center communic pr,-1
554,doctor ensur effect covid 19 vaccin children mild tempovideo,1
555,doctor ensur effect covid 19 vaccin children mild tempogaya,1
556,bother paracetamol,0
557,idai describ mild effect vaccin children,1
558,past sinovac shout wasn t effect wasn t recogn drastic reduc covid best vaccin,1
559,viral jockey covid vaccin inject 16 time effect repeat vaccin bodi,0
560,covid 19 vaccin bodi immun tuip complet avoid corona virus infect get,0
561,covid 19 vaccin bodi immun complet avoid corona virus infect edit,0
562,screen offic pmi cibinong explain 14 day covid 19 vaccin allow donat,0
563,koko28 screen offic pmi cibinong explain 14 day covid 19 vaccin,0
564,kominfo 45 percent indonesian doubt effect covid 19 vaccin,0
565,vaccin jockey pinrang admit drank coconut water vaccin possibl,0
566,viral action covid 19 vaccin jockey spotlight claim receiv 16 dose vaccin,1
567,s exampl english seen compar effect wave covid,0
568,oh want hospit surgeri hospit test covid surgeri success plus jimi,1
569,accord date 2 9 million effect advers event associ covid 19 vaccin far,1
570,koko28 m actual anti covid vaccin horribl effect,0
571,kapat kopit kapat kopit misinterpret prepar cover advers reaction,0
572,koko28 ohh s hoax said hadeh,0
573,post vaccin experienc thrombocytopenia number platelet blood normal,1
574,2 articl menko cabutdaruratpandemi,0
575,silalahi 2 articl,0
576,s funni read comment s 2022 hey don t think vaccin danger 2 year human divac,0
577,addit new futur virus misinterpret prepar cover advers reaction,1
578,half dose pfizer s covid 19 vaccin 29 hour later sleepi eye like ve inject sleep pill eleph,-1
579,want booster check effect won t surpris coronovac vaccin bio farma covid 19 vaccin generat r,0
580,s true covid scarier vaccin diseas human bodi experi direct c,1
581,min sick morn afternoon hot afternoon heavi rain heavili vaccin,-1
582,koko28 vaccin aefi effect piti pregnant women forc vaccin covid,1
583,research doctor style sure effect vaccin data,1
584,vaccin help protect public effect covid 19 booster offer highest level protect,0
585,experi effect aefi post immun advers event inject covid 19 booster vaccin,0
586,patria kunku anomali chromat elder,0
587,theori plagu doctor true effect vaccin reliev peopl affect covid,1
588,call lower recogn effect covid 19 vaccin normal children,1
589,conclud dalila jakupov s faint incid relat effect covid 19 vaccin check,-1
590,g call dead covid fact,-1
591,said effect vaccin respons govern mean victim covid respons brand,-1
592,koko28 children elder hunt vaccin said protect covid 19 communiti,0
593,wonder doctor rare consid natur immun likewis herd immun jar,1
594,s2 covid friday booster vaccin fever effect appear 3 day didn t recov make suspici,0
595,covid respiratori infect s effect vaccin time,0
596,use covid vaccin limit prevent fatal symptom su,0
597,s vaccin effect oversea report allerg effect covid vaccin,0
598,secondari effect covid chickensighted vaccin direct chickensighted get annoy,1
599,german popul 80 million 2 5 3 million case vaccin effect indo 270 million 360s vaccin effect wonder,0
600,s true lot plot effect virus countri shown like leak,1
601,sp baskoro ajw cyber,0
602,vice minist health republ indonesia rule possibl fourth dose booster vaccin given accord vaccin s protect effect,0
603,3 effect pfizer s covid 19 vaccin common,-1
604,bad effect vaccin worker affect covid don t s vaccin effect,-1
605,idi covid task forc guarante booster vaccin safe effect proke stop spread,1
606,effect covid 19 vaccin make peopl stupid,-1
607,hear complaint peopl feel effect covid vaccin ln,-1
608,see vaccin effect awar astaghfirullah covid vaccin approv,0
609,ok vaccin 3 don t ask effect bodi like peopl covid said,1
610,vice minist health republ indonesia rule possibl fourth dose booster vaccin given accord protect effect vaccin,0
611,got covid 5th day negat cool vaccin effect look like,1
612,astaghfirullah covid effect vaccin wehhhh,0
613,reach vaccin 3 said covid depend condit bodi den tap,0
614,caus drop covid 19 vaccin indonesia 1 feel healthi dose vaccin 2,0
615,effect occur receiv vaccin actual caus fever inject covid 1 vaccin,0
616,covid 19 task guarante booster vaccin safe effect,1
617,booster vaccin given extra protect covid 19 continu mutat effect 2 vaccin,0
618,booster vaccin said abl provid protect 91 percent risk worsen,0
619,idi covid task forc guarante booster vaccin safe effect jagaprokesnvaccin indonesiasehatindonesiahebat,1
620,idi covid 19 task forc guarante booster vaccin safe effect jagaprokesnvaccin indonesiasehatindonesiahebat,1
621,covid task forc guarante booster vaccin safe effect jagaprokesnvaccin indonesiasehatindonesiahebat,1
622,examin direct indirect effect belief motiv use covid 19 vaccin,1
623,idi covid task forc guarante booster vaccin safe effect proke protect famili,1
624,covid task forc guarante booster vaccin safe effect proke protect famili,1
625,idi covid task forc guarante safe booster vaccin effect protect famili,1
626,indonesia offici soft market vaccin support sila1 effect let float empti,1
627,idi covid task forc guarante safe booster vaccin effect,1
628,blackangel claim drug aren t covid aren t hoax let s think,0
629,health worker surabaya explain effect moderna covid 19 booster vaccin power unexpect,0
630,booster vaccin help reduc sever infect covid 19,0
631,vaccin come multin pharmaceut manufactur vaccin c,0
632,protect effect wamenk say potenti indonesia inject fourth dose covid 19 vaccin,0
633,idi covid task forc guarante booster vaccin safe effect,1
634,idi covid task guarante boost vaccin safe effect proke,1
635,idi covid task forc guarante booster vaccin safe effect proke,1
636,covid task forc guarante safe booster vaccin effect maintain proke,1
637,yeay 2nd phase vaccin complet covid 19 vaccin stori sinovac experienc effect,0
638,month babeh vaccin covid19 hope won t effect bro,0
639,afternoon mr presid sir famili permiss follow covid19 vaccin,0
640,effect vaccin benefit failur proud failur dr bangar,1
641,effect covid 19 vaccin vaccin,0
642,alhamdulillah smooth effect covid19 vaccin vaksincovid19 vaksinsemarang semaranghebat,1
643,approv compens fund effect covax vaccin covid 19 covax vaccin covid19,0
644,want peopl best proven 100 protect peopl virus covid19 amp deriv mutat,1
645,7 import inform covid 19 vaccin effect risk infect diseas,0
646,don t afraid 3 effect sign covid 19 vaccin work effect vaccin covid19,-1
647,kadink tangerang effect covid19 vaccin vaccin sinovachal vak ncovid19,0
648,way reduc effect covid19 vaccin intern medicin expert share tip ba,0
649,decis thing think worst effect cob vaccin vid19 don t look,-1
650,perjuangan mrs megawati come jokowi arbitrarili forc amp threaten peopl don t want vaccin perpr 14 20,0
651,vaccin handl covid 19 pandem bring effect effect individu efe,0
652,detiknetwork cnnindonesia way reduc effect covid19 vaccin expert,0
653,reduc effect covid 19 vaccin tip intern medicin specialist,0
654,doctor s advic experi covid 19 vaccin effect gaya hidup know,0
655,presidenti regul covid 19 vaccin stipul sanction compens experi disabl covid 19 vaccin,0
656,true forc vaccin guarante 100 protect amp cure covid19 amp pneumonia amp ba,1
657,perjuangan pass megawati s mother spi watch video tell pak jokowi horrifi effect v,0
658,let s success covid19 vaccin program countri,1
659,west seram polic chief sbb maluku akbp bayu tarida butar butar claim healthi feel effect,0
660,2 covid19 vaccin brand includ coronavac sinovac list tabl effect,0
661,relationship covid 19 vaccin 1 free 2 honesti recipi 3 result effect enlighten,1
662,seven question sputnikv russia s covid19 vaccin countri bought,0
663,even mr presid video research effect covid 19 vaccin covid19 virus peopl vaccin,0
664,ri ministri health experienc effect covid 19 vaccin timesindonesia ketahananinform hariibu,0
665,sinovac covid 19 vaccin inject director siak hospit claim feel effect,0
666,sinovac covid 19 vaccin inject director siak hospit admit didn t feel effect,0
667,covid 19 vaccin inject majalengka polic chief effect timesindonesia ketahananinform hariibu,0
668,number effect covid19 vaccin pain inject site fever,0
669,use halal vaccin c19 pandem synerg herb vitamin effect,0
670,week talk parent indonesia close health work,0
671,thank god don t feel effect covid19 vaccin,0
672,administr astrazeneca vaccin begun know effect vaccin sim,0
673,vaccin stick amp transmit covid 19 effect gk vaccin,0
