,data
191,"@hrdbacot Baru aja kejadian sama temennya suami. Dia badannya demam meriang sehabis vaksin, sampe 38,5°. Minta izin… https://t.co/E9SJxSH4CS"
192,"@fadlizon Dalam beberapa kasus, yg sudah divaksin dua kali, masih dijumpai terkena covid. Umumnya mereka tanpa geja… https://t.co/C2gR7Fz71L"
193,Kenali Efek Samping dari Pemberian Vaksin Virus Covid-19 Bagi Tubuh https://t.co/Cinwd8NplD https://t.co/6f2KkPOvrz
194,Kenali Efek Samping dari Pemberian Vaksin Virus Covid-19 Bagi Tubuh: Sebagian masyarakat di Indonesia tengah mendap… https://t.co/Syzb5xZXct
195,@SridianaEva @KemenkesRI Iya brusan baca brita atas pangakuan Bpk @fadlizon  dimedia klau beliau positif covid mski… https://t.co/HSoskZeNUb
196,"689 Orang Laporkan Reaksi Negatif Setelah divaksin
https://t.co/hQaCiiXLaJ

Komnas KIPI: 228 Laporan Efek Serius Co… https://t.co/SN2UUVVFI2"
197,Hoaks Covid-19: Vaksin Moderna Mengandung SM-102 hingga Kiat-Kiat Cegah Efek Samping Vaksinasi https://t.co/KjtEI3AD8X
198,"@harisubagya @fadlizon Vaksin tidak menjamin tidak terkena covid lagi, tapi mengurangi keparahan efek covid."
199,Timbulnya efek samping vaksin COVID-19 menandakan sistem kekebalan tubuh telah bekerja dan bereaksi. Vaksin bekerja… https://t.co/1u9RoZ4JVk
200,Kenali Efek Samping yang Ditimbulkan Usai Vaksin Covid-19 AstraZeneca: Kemungkinan munculnya efek samping setelah v… https://t.co/27zBtaUBHD
201,"@dre_f2 @LsOwien Tapi selama ini dokter tdk pernah menjelaskan kandungan dan efek fucksin.
Giliran ada yg cacat dan… https://t.co/VMiiLEHzGE"
202,"Asli gaes, vaksin covid udah lumayan lama, tapi efek magnet masih kenceng ni gaes https://t.co/gYn62g0y4d"
203,Inti Fakta Baru Efek Samping Vaksin COVID-19 Buatan Dua Perusahaan Ini https://t.co/5ujOSQhZM8
204,Inti Fakta Baru Efek Samping Vaksin COVID-19 Buatan Dua Perusahaan Ini https://t.co/141VsAsP2a
205,"Mantan Menteri Kesehatan, dr. Terawan Agus Putranto, meyakini Vaksin Nusantara akan mengakhiri pandemi Covid-19.

D… https://t.co/99wEW8kX4N"
206,"Yuk Intip Komposisi Vaksin Covid Di Indonesia, Apa Iya Punya Efek Magnet?

#Vaksin #vaksinasi #VaksinasiCovid19… https://t.co/4u8DvXIxZi"
207,"Abis dapet 2nd dose vaksin covid, efek yang masih ada sampe sekarang adalah kedutan di mata kiri"
208,"Insiden reaksi merugikan atau efek samping terhadap vaksin COVID-19 di Tiongkok adalah 11,86 dosis dari 100.000 dos… https://t.co/n8MtPCF7ul"
209,"Meski muncul sejumlah keluhan soal efek samping, pemerintah bersama sejumlah otoritas kesehatan kembali menegaskan… https://t.co/OVwmiCJBEZ"
210,"[Update Covid Harian 29 Mei 2021]

1️⃣ Hampir 50% Orang Dewasa di AS Sudah Divaksin. Indonesia?
2️⃣ Kenapa Vaksin M… https://t.co/VZzq2Rg9D1"
211,Sars-CoV 2 atau biasa yang disebut pandemi covid merupakan penyakit zoonosis yang disebarakan pertama kali di wuhan… https://t.co/2u0U06ROqB
212,@LsOwien Jdi dri skian bnyaknya Dokter dnegri ini bhkan dgn wadah yg bgitu besar @PBIDI tak breaksi scra mayoritas… https://t.co/rqV65Pn1wV
213,Adakah Efek Vaksin Covid-19 untuk Ibu Hamil? Ini Hasil Studi Terbaru https://t.co/EgpF2TRRrd https://t.co/tdqA8fw6Mq
214,@Tuti45931006 @Rila_IsnainMala @LsOwien @taosophie Kurang tau penyebabnya apa. Tapi banyak banget temuan efek sampi… https://t.co/VyS4fy23Rt
215,CEK FAKTA: Hoaks Vaksin Pfizer Timbulkan Efek Samping yang Bahaya Lewat Kontak Fisik: Vaksin Covid-19 buatan Pfizer… https://t.co/zIzyquBI88
216,Masalah vaksinasi Covid-19 untuk warga lansia ternyata tidak sebatas efektivitas vaksin dan efek sampingnya. Harus… https://t.co/yxLs4794Wb
217,Ternyata pelaporan KIPI Vaksin COVID-19 di Indonesia memerlukan nama ayah ibu pasien. Kelihatannya sesuai format KI… https://t.co/ho0Qmyxvf1
218,Masalah vaksinasi Covid-19 untuk warga lansia ternyata tidak sebatas efektivitas vaksin dan efek sampingnya. Harus… https://t.co/QKVsw6I9va
219,"Smntr AZ lg beredar, dg imbuhan ""vaksin yg menimbulkan efek baik itu demam atau nyeri adalah yg terbaik"". 
Karena u… https://t.co/8CGzeq9z3p"
220,Moderna mengumumkan pada hari Selasa lalu bahwa vaksin Covid-19 yang mereka produksi aman dan efektif untuk mencega… https://t.co/BUaoOd2fFZ
221,Satgas Covid-19 Yogya Sebut Belum Ada Laporan Efek Samping Vaksin AstraZeneca https://t.co/51NJHFnZSi
222,Vaksin Covid-19 jenis AstraZeneca yang telah digunakan di Kota Yogyakarta sejak Jumat (21/5) hingga kini belum ada… https://t.co/qlUDeQgXLU
223,"Berapa Lama Efek Samping Suntik Vaksin Covid-19 Bisa Bertahan?

Yuk simak dalam #SuaraGrafis berikut ini!… https://t.co/T1hpfuS5pl"
224,Aurelie Moeremans mengungkap efek yang dirasakannya. https://t.co/gFjUKYpghJ
225,"[Dinamika Info]

Vaksin Sinopharm menjadi salah satu jenis vaksin COVID-19 yang digunakan dalam program vaksinasi g… https://t.co/6Vzvi8tEdD"
226,"Observasiku di berbagai WAgroup, kok kayanya banyak yg kaget ya dengan berbagai efek samping vaksin COVID-19 (yang… https://t.co/WGspnaOBNS"
227,vaksin AstraZeneca aman dan efektif untuk melindungi orang dari risiko Covid-19 yang sangat serius. Ini termasuk ri… https://t.co/CEsR3xCwvj
228,"@akunnyaaya @collegemenfess efek sampingnya lebih kuat katanya,
yg sempat ramai sampai meninggal setelah divaksin a… https://t.co/hHrBResqkm"
229,vaksin AstraZeneca aman dan efektif utk melindungi org dari risiko Covid-19 yg sangat serius. Ini termasuk risiko k… https://t.co/k0P4To37KZ
230,vaksin AstraZeneca aman dan efektif utk melindungi org dari risiko Covid-19 yg sangat serius. Ini termasuk risiko k… https://t.co/dWvwQZeNef
231,vaksin AstraZeneca aman dan efektif utk melindungi org dari risiko Covid-19 yg sangat serius. Ini termasuk risiko k… https://t.co/U8G7jTMMwR
232,vaksin AstraZeneca aman dan efektif utk melindungi org dari risiko Covid-19 yg sangat serius. Ini termasuk risiko k… https://t.co/JBzwDryxdw
233,vaksin AstraZeneca aman dan efektif utk melindungi org dari risiko Covid-19 yg sangat serius. Ini termasuk risiko k… https://t.co/Mu8iMTEDfG
234,"Nahh... udah ketebak tiap tahun bakalan ada vaksin covid. Trus sertifikatnya tiap tahun gitu?
Yakin masih gratis??… https://t.co/i3n1mOq3GH"
235,Atasi Efek Samping Suntikan Vaksin Covid-19 dengan Cara Berikut https://t.co/BkGeCNtvGs #TempoGaya
236,@KemenkesRI Manfaat vaksin dalam penanganan COVID-19 lebih besar daripada risiko efek sampingnya (yang dapat mengak… https://t.co/PujXAJFxj0
237,Investasi efek samping vaksin Covid-19 tak hanya dilakukan ke AstraZeneca. https://t.co/3s8tdc5anS
238,Manfaat vaksin dalam penanganan COVID-19 lebih besar daripada risiko efek sampingnya (yang dapat mengakibatkan masa… https://t.co/9ehclgM4Xl
239,Mama gue sakit abis vaksin covid padahal sebelum vaksin sehat walafiat. Emangnya vaksin ada efek samping?😭
240,Manfaat vaksin dalam penanganan COVID-19 lebih besar daripada risiko efek sampingnya (yang dapat mengakibatkan masa… https://t.co/FbLWLknayM
241,@ooreeyoo Ternyata efek sampingnya umum mas kalo vaksin nya astrazeneca juk do meriang.. tp jane vaksine lebih taha… https://t.co/mHWxaPRrKX
242,"Efek samping penyuntikan vaksin AstraZeneca jarang terjadi, kalaupun ada sifatnya ringan seperti kebas, pegal di ar… https://t.co/oP0gvBFmXv"
243,Efek samping vaksin covid-19 salah satunya adalah rasa pengen gajian lebih cepat.
244,"@aimonaz92 Alhamdulillah,tula tk sgka cepat jgk lepas apply under kerajaan negeri,harap2 side efek nye mengantuk da… https://t.co/rnsvuOfK6y"
245,"#SmartListners,

Ketua Bidang Penanganan Kesehatan Satgas Covid-19 Alexander Ginting mengatakan, meski ada efek sam… https://t.co/EHgWtmlyhI"
246,Masih...terjadi...d grup wa menyebarkan copas2 entah dr mana bahwa yg byk meninggal d rs krn efek vaksin bkn krn co… https://t.co/uQw3dfI8dI
247,Perubahan Menstruasi Bisa Jadi Efek Samping Jangka Pendek Vaksin COVID-19 https://t.co/1SE4yc3vFR https://t.co/heFTInsP5w
248,Seputar Vaksin Covid (Efek Samping) – Bagian Pertama https://t.co/oIWnxkADTH
249,"tadi siang ketemu dan ngobrol sama salah satu covidiot yang gamau vaksin dan gapercaya kalo covid nyata, korek2 ken… https://t.co/TIFEvFfAP5"
250,"Next day gw dpet info vaksin tanpa surat domisili, ada di RSUP Persahabatan. Yauda gw kesitu
Long story short, gw b… https://t.co/BxzrdBbTw0"
251,"@sumoburloff @tiiiar @TirtoID Kapan saya suruh situ ke dokter? 🤣🤣
Saya cm suruh situ pikir sendiri.

Ya kalo ga yak… https://t.co/gOcp0IugeA"
252,"Fakta:
-banyak pemain positif covid, g boleh tanding
-fisik pemain bukan jaminan lolos positif covid
-ke berbagai n… https://t.co/W6uYHnPRJj"
253,"Efek samping tersebut juga mengartikan vaksin bekerja di tubuh. 

https://t.co/Uf9Wd5rNxZ"
254,"Efek samping tersebut juga mengartikan vaksin bekerja di tubuh. 

https://t.co/TvxIP57GX8"
255,@tirta_hudhi Yampun super sadis sih.. di mana Hak asasi manusianya.. sy gak mau di vaksin cuma memperkecil efek sam… https://t.co/LLLCCMbmU6
256,"Gimana yaa kalo ini mah, misalkan ternyata positif covid (tanpa gejala) tapi gak tau karena gak antigen atau PCR da… https://t.co/Nj3ukERkwR"
257,"@dearestdea Vaksin disuntik, gratis kelar, efek samping biasa

Kena covid kalo parah ya disuntik, bisa nularin kelu… https://t.co/fc5iehqrrB"
258,"Kalo efek dari vaksin aja di positifin covid, jadi angka covid di jakarta itu real atau nggak ya ? 🤔"
259,@adhygit_ Saya masih positif thinking sih bukan karena covid mas. Karena efek vaksin nya aja .. Semoga bulan corona… https://t.co/KteO3OUmMO
260,"Ayolah ente2 jgn egois dgn gak mau vaksin kek,takut efek vaksin,dsbnya.

Kalau you sekalian kena covid dgn gejala b… https://t.co/o0dF3z20On"
261,"@derarszt Terima kasih dok, kasian sih dok, masih sempat berdebat sama almarhuma soal covid, masih galau soal vaksi… https://t.co/hwO9H1fQ7J"
262,"Syarat Vaksin Covid-19 untuk Ibu Hamil, Simak Juga Efek Sampingnya! https://t.co/x15pHyB4hS"
263,"Tak Perlu Takut Divaksin, Ini Dia Cara Mudah Mengatasi Efek Samping Vaksin Covid-19 https://t.co/q2bUAx1fJP"
264,Link pencetakan Sertifikat Vaksin ternyata diperjualbelikan oleh Oknum yg tidak bertanggungjawab utk dijual kepada… https://t.co/XLPTb9liXV
265,"@day6_riego Dan didaerahku gaada penyampaian kyk gitu samsek, pokoknya umur sekian sampai sekian vaksin, gaada dika… https://t.co/eeAVsY7YEf"
266,Hanafi Ingatkan Satgas Buka Layanan Aduan Efek Vaksin Covid https://t.co/zYryRocy5H lewat @SIDAKNEWS
267,"Liat berita baru-baru ini dan liat postingan temen-temen gua kalo ada efek samping vaksin, gua jadi mikir 2 kali...… https://t.co/1rIgIN5OwJ"
268,#Pahami efek samping vaksin Covid-19 dan cara menangani secara tepat - Kontan #Covid #Covid19 https://t.co/1bjGUNPQgg
269,BPOM mengeluarkan izin penggunaan darurat atau EUA untuk vaksin Covid-19 Sinovac untuk anak di atas usia 12 tahun.… https://t.co/TTpKHryuHr
270,Vaksin Covid-19 mengandung aluminium yang berpotensi mengganggu pertumbuhan anak. Pemerintah diminta menjamin keama… https://t.co/fAS0prL286
271,"Perbandingan Efek Samping Obat Covid 19 Menurut Data FDA dan CDC.

Kematian Akibat Vaksin Covid 19 Adalah Tertinggi… https://t.co/zfPBFF4Wm5"
272,Vaksin kedua done... sebagai bentuk ikhtiar dalam menghadapi covid. Saran dari petugasnya adalah dengan istirahat c… https://t.co/xdSOIBwn3i
273,"@badwolf227 Moga nti lancar. Soale pas lazu vaksin dia yo lgsg tepar. Malah dikiro bar vaksin kenek covid, tp terny… https://t.co/mhfmdGtFh8"
274,"Selain itu, para peneliti juga mengungkapkan bahwa efek samping setelah suntik vaksin Covid-19 campuran ini lebih r… https://t.co/Vp4qiPtMWT"
275,"@ariefahza_ Yang ku maksud efek vaksin ri, termasuk ngantuk(yg ga biasa), bukan gejala covid setelah vaksin."
276,"Nah, Vaksin AstraZeneca dan Pfizer ini ampuh menangkal Virus Covid-19 pun varian Delta dari India. Dibandingkan efe… https://t.co/dnv0lQYT7S"
277,Vaksin Covid-19 mengandung aluminium yang berpotensi mengganggu pertumbuhan anak. https://t.co/Hl2pR1bkcL #KoranTempo
278,kaget nyokap gw blg angka covid naik grgr org2 vaksin. gw jawab angka covid naik soalnya efek org2 pd mudik tp dia… https://t.co/69ZqZiSVUe
279,@schfess gass! mending nahan efek samping vaksin daripada nahan sakit covid
280,"*689 Orang Laporkan Reaksi Negatif Setelah di Vaksin*
https://t.co/Ux3vxHOCbF

*Komnas KIPI: 228 Laporan Efek Seriu… https://t.co/nb9MmaWqV1"
281,@ndreyeko Iya mas kemarin agak bingung bedainnya antara efek vaksin atau gejala covid. Soalnya gejalanya hampir mir… https://t.co/ZbW23K7xhC
282,"Efek Terinfeksi Covid-19 Tak Sebanding dengan Efek Vaksinasi, Ahli Imbau Jangan Tunda Vaksin

&gt;Sebenarnya,ada lagi… https://t.co/BftwM6GFL3"
283,"@bonniebulb @asumsico Aku gerd  dan udah vaksin pertama astrazeneca, gada efek gimana2 cuma pegel aja. Terus 12 har… https://t.co/dfqzuaD1G1"
284,"@SuwitoRobby @Ceuceu_Corason @DwiaClara Vaksin tu bukan bikin kebal, cuman meringankan gejala/efek covid apa bila terpapar covid"
285,"@asumsico Beritanya terlalu berlebihan ah.
Saya penderita GERD. Sempat kena covid-19 gejala ringan dan Alhamdulilla… https://t.co/A2wyREks5w"
286,@bonniebulb @asumsico baru vaksin pertama sih trs kena covid di bulan juli dan gaada efek apa apa cuma gabisa cium aroma aja
287,"my covid story✌🏼
19 juni 2021, vaksin sinovac biofarma (vaksin kesatu) sama sekali tidak terasa efek samping. aku v… https://t.co/AWXhW5BoKM"
288,"""Tapi kan vaksin belom ada penelitian jangka panjangnya, gimana kalo 5 atau 10 taun lagi ada efek samping ternyata… https://t.co/6Y9VyxlLzo"
289,"aku positif covid 3 hari lalu ,tanpa gejala .tapi sekarang udah gak bisa nyium bau dan rasa makanan hambar ,bersyuk… https://t.co/ooo8EoX4Of"
290,"Akhir2 ini isu ""efek &amp; risiko vaksin"" serta isu tentang ""Covid-19 itu bahaya gak sih?"" muncul lagi. 

Karena itu sa… https://t.co/ni0XHFYEi9"
291,"@drpriono1 @aniesbaswedan @DKIJakarta @dinkesJKT Vaksinasi gak boleh diwajibkan. Ini bertentangan dengan UU, apalag… https://t.co/ydEG3NFV93"
292,"@IndoSpurs Di sana kasus harian masih tinggi, tapi tingkat kematiannya rendah. Keknya Covid udah jadi penyakit bias… https://t.co/1aZdX81EjT"
293,"Gw curiga tadi yg disuntikin aer deh bukan vaksin covid.
Abisnya yg laen ada efek gaenak badan dll tapi gw enggak🙄"
294,"X: kamu udah vaksin?
Y: udah.
X: ada efek sampingnya nggak?
Y: ada. efeknya seneng. seneng banget. 🤭
#ayovaksin #COVID"
295,"@FiersaBesari 3 hari efek pegal,pusing,demam 
Bagi orang awam yg gak dapat info bakal ada efek samping pasti bakal… https://t.co/Qt32z7BYQQ"
296,"Kelompok yang susah diajak vaksin:
- Bbrp survivor covid: yang merasa sistem kekebalan tubuh mereka lebih bagus dar… https://t.co/1sc1Zz21ah"
297,"Jika terus menurun dengan waktu yang cepat, para peneliti khawatir efek perlindungan vaksin akan berkurang, terutam… https://t.co/ggKbXrMBEw"
298,"efek setelah vaksin kayak kena covid, remek kabeh awakku"
299,"@AkunKokGitu15 Alesannya ... 
1. Kampanye vaksin berbanding terbalik dengan fakta ... katanya bikin imun, nyatanya… https://t.co/O3CyZ1zROk"
300,@idhoen @berlianidris kok analoginya ke Brugada syndrome y? Bukankah riset Adverse events following immunisation/ki… https://t.co/OkOMGoslOS
301,@VFathun Kutip ini. European Medicines Agency (EMA) sarankan vaksin zeneca cantumkan efek samping penyumbatan darah… https://t.co/GYno7TycYY
302,@EIRENEISSANCE @dfitriani1 @AzzuhriK @SPlandemic @shaci117 @afrkml Berarti bnr dong untuk meringankan gejala berat… https://t.co/SQp3dBaMKD
303,"@AkunKokGitu15 1 Kuatir efek samping dari Vaksin jangka Panjang 
2 Punya banyak Komorbid
3 Uda kena Covid 
4. Males… https://t.co/X2Q569oBoR"
304,Kalau masih banyak org yang gamau vaksin karena takut efek sampingnya berarti capaian literasi sama sosialisasi ten… https://t.co/ZUhG9irZ1J
305,"Berhasil ngajak ex-gitaris dulu buat vaksin. Tahun kemarin dia sampe jual gitar,efek dan ampli terakhirnya. Sempet… https://t.co/dF3hXjo4yp"
306,"@Anjaman5 @afrkml @Returned_Jedi Situ mempermasalahkan vaksin covid, tapi saya ditunjukin efek dari trial vaksin me… https://t.co/NPp9XRXjRN"
307,"@Anjaman5 @afrkml @Returned_Jedi Lah, kalau lihat dari videonya, itu hasil trial vaksin meningitis. Yang dipermasal… https://t.co/S4H7vvlxZc"
308,Ada yang tau efek samping vaksin covid jika beda tipe vaksinnya?
309,"@DikiMulia Ya kasihan, malah bisa jadi terpapar covid sblm dapat efek vaksin
Smg bisa dicari solusi yg lebih baik"
310,"@JCrackinn Bukan gitu..
Paham ga yg gwa maksud?
Jadi gini loh
Lu vaksin sekarang nih, tapi lu ga ada reaksi apa apa… https://t.co/RAZvEqy9tx"
311,"@jalan_pedang @gipeaway @yofiyusuf @afrkml @novinaadd Ya sama mas
Vaksin itu bukan yang bikin kebal Corona, tapi di… https://t.co/2V1dMTHj4t"
312,Vaksin COVID-19 Sinovac ditemukan mengalami penurunan antibodi usai dosis kedua. Booster dapat mengatasi efek yang… https://t.co/Ab1Rl3f012
313,"Ada sebuah penelitian dari COVID 19, dari sebuah artikel University of Miami, Efek dari COVID 19 dapat menimbulkan… https://t.co/2krp8JOT0F"
314,@Partono_ADjem @VFathun Plus mereka mungk gak bs menjelaskan secara tepat dan JUJUR bahwa vaksin itu emang berpoten… https://t.co/ynJ2or7jJ5
315,"@AzzuhriK Aneh, post di atas bahas karna covid lah ini ke efek vaksin.
Fyi aja jgn telat update, batch tsb udh di l… https://t.co/WKFlJSp8GP"
316,"@alvinbolang_ plis sama banget bang, gw juga kena covid pas udah vaksin pertama. efek setelahnya lumayan cape ga bi… https://t.co/y1ZNk0pAbP"
317,"@tubirfess Vaksin itu sumpah nge bantu banget apalagi gw yg punya KOMORBID ydan rentan penularan covid
Efeknya ke d… https://t.co/e5Fr3ooM98"
318,@tirta_hudhi Yg tersebar di WAG video covid mutasi tambah kuat akibat efek samping vaksin. Bapak-bapak pegang android sangat meresahkan.
319,"@citmahs @javanese__sugar Kalo saya baru sembuh tgl 20 Juni 2021 Dan pnya Komorbid Asma , efek after Covid nya masi… https://t.co/u4byINW2m9"
320,Uji coba yang mencampurkan vaksin Sputnik V dan AstraZeneca tidak timbulkan efek samping dan kasus COVID-19 lanjuta… https://t.co/p25xULvT5n
321,"@bogorfess_ Aku udh divaksin dosis 1, stlh divaksin gak ada efek apapun. 2 minggu stlhnya aku + covd gejalanya ring… https://t.co/4b2VuxzbPr"
322,"@FiersaBesari #YukKitaVaksin
tadinya kaya ragu gitu vaksin tapi udh di suruh kantor takut di pecat kalo nolak whehe… https://t.co/5yAJDvK0X5"
323,"@FiersaBesari Abis vaksin gakenapa2 sih, bisa langsung kerja. 2 hari kemudian jadi sering mual kalo makan, seminggu… https://t.co/PYM0BwuKX2"
324,"@FiersaBesari Bukan dipikir-pikir lagi, tapi efek vaksin Covid rasa Vaksin nafsu makan, 😂 abis vaksin perasaan lapa… https://t.co/ErMBTkBQWr"
325,"WHO mengingatkan bahwa semua obat-obatan dan vaksin memiliki potensi efek samping. Dalam kebanyakan kasus, efek sam… https://t.co/ayKgBGuAq1"
326,@jokowi Drama yg berkepanjangan...anak2 yatim dan terlantar efek covid diurus pak...yg meninggal akibat vaksin tang… https://t.co/VpZEBmkyom
327,"@bayijutek Vaksin pertama dan kedua ga ada efek, 
6 bulan berikutnya malah kena covid, tp tanpa gejala"
328,"@sdenta Awal juli lalu gua positif covid, dan emng sih rutin tiap tahun vaksin flu, mungkin karena efek positf vaks… https://t.co/bm6c4QqxEJ"
329,"intinya di vaksin pertama emang ada efek, hampir kaya dulu awal positif tapi jauh lebih mendingan dan ga ada apa ap… https://t.co/KYsrFiiIv2"
330,"Efek samping vaksin Covid-19 berupa reaksi ringan sistemik seperti demam, maka bisa lakukan dengan :
- Minum lebih… https://t.co/PUPlEtERM5"
331,"Oke sekarang kita lanjut lagi mengenai bahaya-bahaya/efek lanjutan dari vaksin covid 19 ini

🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️💨 https://t.co/qyp47eYRmy"
332,"@GinanGumelar @AcepNuryana15 @SupirPete2 Nahh ituu, kan emang udh biasa ya efek vaksin jd demam, wajar kalo di vaks… https://t.co/fldssbQBUT"
333,@Tinung13 @SekarLP @sdenta Ya ini situasinya lg begini buk. Semua yg bisa membantu menangani efek covid ya dilakoni… https://t.co/Zy3iCevmdq
334,Sejauh ini blm ada efek apa2 sih.. menurut w efeknya lebih sakit pas divaksin tetanus daripada vaksin covid ini🤔
335,"@fuutaroiqbal Amiiiin~

Astaghfirullah, zona merah bal? Iyo bal, masalahe klo kenek covid efek e cuepet. Kudu emerg… https://t.co/ancIRwzECz"
